codigo_ocorrencia;ocorrencia_classificacao;ocorrencia_tipo;ocorrencia_tipo_categoria;ocorrencia_cidade;ocorrencia_uf;ocorrencia_pais;investigacao_status
201008312590302;INCIDENTE;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ;CAMPINAS;SP;BRASIL;FINALIZADA
201301099564253;INCIDENTE;ESTOURO DE PNEU;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;CAMPINAS;SP;BRASIL;FINALIZADA
201803161907171;INCIDENTE;COLISÃO COM OBSTÁCULOS NO SOLO;COLISÃO NO SOLO;CAMPINAS;SP;BRASIL;FINALIZADA
201710161733112;ACIDENTE;OPERAÇÃO A BAIXA ALTITUDE;OPERAÇÃO A BAIXA ALTITUDE;CAMPINAS;SP;BRASIL;ATIVA
201301052637653;INCIDENTE;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ;CAMPINAS;SP;BRASIL;FINALIZADA
200910052746023;INCIDENTE;TRÁFEGO AÉREO;PERDA DE SEPARAÇÃO / COLISÃO EM VOO;CAMPINAS;SP;BRASIL;FINALIZADA
201301056869789;INCIDENTE;COM TREM DE POUSO;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;CAMPINAS;SP;BRASIL;FINALIZADA
201203111303360;INCIDENTE;COLISÃO COM OBSTÁCULOS NO SOLO;COLISÃO NO SOLO;CAMPINAS;SP;BRASIL;FINALIZADA
200910058992239;INCIDENTE;TRÁFEGO AÉREO;PERDA DE SEPARAÇÃO / COLISÃO EM VOO;CAMPINAS;SP;BRASIL;FINALIZADA
201006038552520;INCIDENTE;COLISÃO COM AVE;COLISÃO COM AVE;CAMPINAS;SP;BRASIL;FINALIZADA
201407035529594;INCIDENTE;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ;CAMPINAS;SP;BRASIL;FINALIZADA
201309087080670;INCIDENTE;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ;CAMPINAS;SP;BRASIL;FINALIZADA
201101106214872;INCIDENTE;ESTOURO DE PNEU;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;CAMPINAS;SP;BRASIL;FINALIZADA
201505247759457;INCIDENTE;COLISÃO COM AVE;COLISÃO COM AVE;CAMPINAS;SP;BRASIL;FINALIZADA
201112111655714;INCIDENTE;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR;CAMPINAS;SP;BRASIL;FINALIZADA
201407228588770;INCIDENTE;COLISÃO COM AVE;COLISÃO COM AVE;CAMPINAS;SP;BRASIL;FINALIZADA
201812101258209;INCIDENTE;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ;CAMPINAS;SP;BRASIL;FINALIZADA
201312198238384;INCIDENTE;TRÁFEGO AÉREO;PERDA DE SEPARAÇÃO / COLISÃO EM VOO;CAMPINAS;SP;BRASIL;FINALIZADA
201302274508583;INCIDENTE;AERONAVE ATINGIDA POR OBJETO;OUTROS;CAMPINAS;SP;BRASIL;FINALIZADA
201008253907579;INCIDENTE;VAZAMENTO DE OUTROS FLUIDOS;OUTROS;CAMPINAS;SP;BRASIL;FINALIZADA
201703292033475;INCIDENTE;COLISÃO COM AVE;COLISÃO COM AVE;CAMPINAS;SP;BRASIL;FINALIZADA
201303163700600;INCIDENTE;ESTOURO DE PNEU;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;CAMPINAS;SP;BRASIL;FINALIZADA
200912169174243;INCIDENTE;PERDA DE CONTROLE NO SOLO;PERDA DE CONTROLE NO SOLO;CAMPINAS;SP;BRASIL;FINALIZADA
201401153123278;INCIDENTE;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ;CAMPINAS;SP;BRASIL;FINALIZADA
201512089746857;INCIDENTE;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR;CAMPINAS;SP;BRASIL;FINALIZADA
201707251512174;INCIDENTE;ESTOURO DE PNEU;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;CAMPINAS;SP;BRASIL;FINALIZADA
201407035614094;INCIDENTE;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ;CAMPINAS;SP;BRASIL;FINALIZADA
201011259105516;INCIDENTE;COLISÃO COM AVE;COLISÃO COM AVE;CAMPINAS;SP;BRASIL;FINALIZADA
201208308239982;INCIDENTE GRAVE;POUSO EM LOCAL NÃO PREVISTO;OUTROS;CAMPINAS;SP;BRASIL;FINALIZADA
201810291317529;INCIDENTE;FALHA OU MAU FUNCIONAMENTO DO MOTOR;FALHA OU MAU FUNCIONAMENTO DO MOTOR;CAMPINAS;SP;BRASIL;FINALIZADA
201203287099826;INCIDENTE;COM PARA-BRISAS / JANELA / PORTA;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;CAMPINAS;SP;BRASIL;FINALIZADA
201803131708247;INCIDENTE;COLISÃO COM FAUNA;COLISÃO COM FAUNA;CAMPINAS;SP;BRASIL;FINALIZADA
200910046582372;ACIDENTE;POUSO SEM TREM;CONTATO ANORMAL COM A PISTA;CAMPINAS;SP;BRASIL;FINALIZADA
201205195672809;INCIDENTE;POUSO BRUSCO;CONTATO ANORMAL COM A PISTA;CAMPINAS;SP;BRASIL;FINALIZADA
201409103487689;INCIDENTE;F.O.D.;OUTROS;CAMPINAS;SP;BRASIL;FINALIZADA
201006134029002;INCIDENTE;COLISÃO COM AVE;COLISÃO COM AVE;CAMPINAS;SP;BRASIL;FINALIZADA
201602021310218;INCIDENTE;FALHA DO MOTOR NO SOLO;FALHA OU MAU FUNCIONAMENTO DO MOTOR;CAMPINAS;SP;BRASIL;FINALIZADA
201005219639772;INCIDENTE;PERDA DE CONTROLE NO SOLO;PERDA DE CONTROLE NO SOLO;CAMPINAS;SP;BRASIL;FINALIZADA
201508117692017;ACIDENTE;PERDA DE CONTROLE NO SOLO;PERDA DE CONTROLE NO SOLO;CAMPINAS;SP;BRASIL;FINALIZADA
201211274050256;INCIDENTE;ESTOURO DE PNEU;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;CAMPINAS;SP;BRASIL;FINALIZADA
201208179440212;INCIDENTE;PERDA DE CONTROLE NO SOLO;PERDA DE CONTROLE NO SOLO;CAMPINAS;SP;BRASIL;FINALIZADA
201303265398637;INCIDENTE;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ;CAMPINAS;SP;BRASIL;FINALIZADA
201311246847696;INCIDENTE;OUTROS;OUTROS;CAMPINAS;SP;BRASIL;FINALIZADA
201705091821461;INCIDENTE;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ;CAMPINAS;SP;BRASIL;FINALIZADA
200904214147485;INCIDENTE;TRÁFEGO AÉREO;PERDA DE SEPARAÇÃO / COLISÃO EM VOO;CAMPINAS;SP;BRASIL;FINALIZADA
201904021154586;ACIDENTE;SUPERAQUECIMENTO;FALHA OU MAU FUNCIONAMENTO DO MOTOR;CAMPINAS;SP;BRASIL;ATIVA
201902211225016;INCIDENTE;PERDA DE COMPONENTE EM VOO;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;CAMPINAS;SP;BRASIL;FINALIZADA
201211283969163;INCIDENTE;POUSO BRUSCO;CONTATO ANORMAL COM A PISTA;CAMPINAS;SP;BRASIL;FINALIZADA
201610261758304;INCIDENTE;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ;CAMPINAS;SP;BRASIL;FINALIZADA
200910113821004;INCIDENTE;PERDA DE CONTROLE NO SOLO;PERDA DE CONTROLE NO SOLO;CAMPINAS;SP;BRASIL;FINALIZADA
201004085034561;INCIDENTE;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR;CAMPINAS;SP;BRASIL;FINALIZADA
201210139795593;ACIDENTE;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ;CAMPINAS;SP;BRASIL;FINALIZADA
201709041153384;INCIDENTE;CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO;OUTROS;CAMPINAS;SP;BRASIL;FINALIZADA
201010192484602;INCIDENTE;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ;CAMPINAS;SP;BRASIL;FINALIZADA
201501199198893;INCIDENTE;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR;CAMPINAS;SP;BRASIL;FINALIZADA
201207096047436;INCIDENTE;OUTROS;OUTROS;CAMPINAS;SP;BRASIL;FINALIZADA
200910117256501;INCIDENTE;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ;CAMPINAS;SP;BRASIL;FINALIZADA
201310189963380;INCIDENTE;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ;CAMPINAS;SP;BRASIL;FINALIZADA
201901151204389;INCIDENTE GRAVE;OPERAÇÃO A BAIXA ALTITUDE;OPERAÇÃO A BAIXA ALTITUDE;RIACHÃO;MA;BRASIL;FINALIZADA
201711131150018;ACIDENTE;OPERAÇÃO A BAIXA ALTITUDE;OPERAÇÃO A BAIXA ALTITUDE;ORÓS;CE;BRASIL;ATIVA
201007117034644;INCIDENTE;COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO;COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO;OLINDA;PE;BRASIL;FINALIZADA
201804061829171;INCIDENTE;OPERAÇÃO A BAIXA ALTITUDE;OPERAÇÃO A BAIXA ALTITUDE;ROSÁRIO;MA;BRASIL;FINALIZADA
201804030247023;ACIDENTE;FALHA ESTRUTURAL;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;ROSÁRIO;MA;BRASIL;ATIVA
201110221432277;INCIDENTE GRAVE;POUSO SEM TREM;CONTATO ANORMAL COM A PISTA;HORIZONTINA;RS;BRASIL;FINALIZADA
201602121038551;INCIDENTE;TRÁFEGO AÉREO;PERDA DE SEPARAÇÃO / COLISÃO EM VOO;GUARATUBA;PR;BRASIL;FINALIZADA
201807231434238;ACIDENTE;PERDA DE CONTROLE NO SOLO;PERDA DE CONTROLE NO SOLO;GUARATUBA;PR;BRASIL;ATIVA
201811261202178;ACIDENTE;VOO CONTROLADO CONTRA O TERRENO;VOO CONTROLADO CONTRA O TERRENO;CAMPOS DO JORDÃO;SP;BRASIL;ATIVA
201602031109176;INCIDENTE;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ;IBIPORÃ;PR;BRASIL;FINALIZADA
201404261666603;INCIDENTE GRAVE;COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO;COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO;OROCÓ;PE;BRASIL;FINALIZADA
201405138858705;INCIDENTE GRAVE;POUSO SEM TREM;CONTATO ANORMAL COM A PISTA;SANTA INÊS;MA;BRASIL;FINALIZADA
201903230006169;ACIDENTE;COLISÃO COM FAUNA;COLISÃO COM FAUNA;SANTA INÊS;MA;BRASIL;ATIVA
201802271904132;ACIDENTE;INCURSÃO EM PISTA;INCURSÃO EM PISTA;INACIOLÂNDIA;GO;BRASIL;ATIVA
201203125542242;ACIDENTE;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR;LUIZ ALVES;SC;BRASIL;FINALIZADA
201202293447489;ACIDENTE;PERDA DE CONTROLE EM VOO;PERDA DE CONTROLE EM VOO;LUIZ ALVES;SC;BRASIL;FINALIZADA
201903101326149;ACIDENTE;PANE SECA;COMBUSTÍVEL;LUIZ ALVES;SC;BRASIL;ATIVA
200902029873351;INCIDENTE;PANE SECA;COMBUSTÍVEL;LUIZ ALVES;SC;BRASIL;FINALIZADA
201603301709396;ACIDENTE;COLISÃO DE AERONAVES EM VOO;PERDA DE SEPARAÇÃO / COLISÃO EM VOO;LUIZ ALVES;SC;BRASIL;FINALIZADA
201302039792556;ACIDENTE;CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO;OUTROS;CÂNDIDO MOTA;SP;BRASIL;FINALIZADA
201503233503476;ACIDENTE;OPERAÇÃO A BAIXA ALTITUDE;OPERAÇÃO A BAIXA ALTITUDE;SANTA LUZIA;MA;BRASIL;FINALIZADA
201110278021034;INCIDENTE;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR;IPAMERI;GO;BRASIL;FINALIZADA
201301037430197;ACIDENTE;COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO;COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO;CARAGUATATUBA;SP;BRASIL;ATIVA
201207262003722;ACIDENTE;PERDA DE CONTROLE EM VOO;PERDA DE CONTROLE EM VOO;CARAGUATATUBA;SP;BRASIL;FINALIZADA
201007102616518;ACIDENTE;PANE SECA;COMBUSTÍVEL;CAMANDUCAIA;MG;BRASIL;FINALIZADA
201307263400468;INCIDENTE GRAVE;FORMAÇÃO DE GELO;FORMAÇÃO DE GELO;ESPLANADA;BA;BRASIL;ATIVA
201409299133075;ACIDENTE;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR;ITAQUI;RS;BRASIL;FINALIZADA
201212068498784;ACIDENTE;PERDA DE CONTROLE NO SOLO;PERDA DE CONTROLE NO SOLO;ITAQUI;RS;BRASIL;FINALIZADA
201312188817247;ACIDENTE;OUTROS;OUTROS;ITAQUI;RS;BRASIL;FINALIZADA
201603111930431;ACIDENTE;PERDA DE CONTROLE NO SOLO;PERDA DE CONTROLE NO SOLO;ITAQUI;RS;BRASIL;FINALIZADA
201401062673159;ACIDENTE;PERDA DE CONTROLE EM VOO;PERDA DE CONTROLE EM VOO;ITAQUI;RS;BRASIL;FINALIZADA
201101223955840;INCIDENTE;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR;SÃO RAIMUNDO NONATO;PI;BRASIL;FINALIZADA
201504021686043;ACIDENTE;COM COMANDOS DE VOO;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;CARAPICUÍBA;SP;BRASIL;FINALIZADA
201808241224579;INCIDENTE;COLISÃO COM AVE;COLISÃO COM AVE;SEBASTIÃO LEAL;PI;BRASIL;FINALIZADA
201510083781289;INCIDENTE;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR;FEIRA DE SANTANA;BA;BRASIL;FINALIZADA
201604020126533;ACIDENTE;CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO;OUTROS;FEIRA DE SANTANA;BA;BRASIL;FINALIZADA
201309018445081;ACIDENTE;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR;SIMPLÍCIO MENDES;PI;BRASIL;FINALIZADA
201509204695120;ACIDENTE;CORTE INVOLUNTÁRIO DO MOTOR;OUTROS;CASA BRANCA;SP;BRASIL;FINALIZADA
201809081804289;ACIDENTE;POUSO EM LOCAL NÃO PREVISTO;OUTROS;ITAPACI;GO;BRASIL;ATIVA
201109257166003;ACIDENTE;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR;ITAPIRATINS;TO;BRASIL;FINALIZADA
201301077288567;INCIDENTE;ESTOURO DE PNEU;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;TERESINA;PI;BRASIL;FINALIZADA
201812191308524;INCIDENTE GRAVE;COMBUSTÍVEL;COMBUSTÍVEL;TERESINA;PI;BRASIL;FINALIZADA
201412035091372;INCIDENTE;ESTOURO DE PNEU;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;TERESINA;PI;BRASIL;FINALIZADA
201308117887236;INCIDENTE;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR;TERESINA;PI;BRASIL;FINALIZADA
201512125255643;INCIDENTE;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR;TERESINA;PI;BRASIL;FINALIZADA
201411085032699;ACIDENTE;INDETERMINADO;INDETERMINADO;TERESINA;PI;BRASIL;FINALIZADA
201507137721838;INCIDENTE;ESTOURO DE PNEU;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;TERESINA;PI;BRASIL;FINALIZADA
201208193547334;INCIDENTE;FOGO NO SOLO;FOGO/FUMAÇA (SEM IMPACTO);TERESINA;PI;BRASIL;FINALIZADA
201309264387852;INCIDENTE GRAVE;ESTOURO DE PNEU;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;TERESINA;PI;BRASIL;FINALIZADA
201210141120109;INCIDENTE;ESTOURO DE PNEU;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;TERESINA;PI;BRASIL;FINALIZADA
201409273338327;INCIDENTE;ESTOURO DE PNEU;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;TERESINA;PI;BRASIL;FINALIZADA
201009267461411;INCIDENTE;OUTROS;OUTROS;TERESINA;PI;BRASIL;FINALIZADA
201312166517711;ACIDENTE;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR;TERESINA;PI;BRASIL;FINALIZADA
201511082872819;ACIDENTE;COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO;COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO;JAGUARÃO;RS;BRASIL;FINALIZADA
201304221383324;ACIDENTE;INDETERMINADO;INDETERMINADO;ITAPIRAPUÃ;GO;BRASIL;FINALIZADA
200905012659896;ACIDENTE;OPERAÇÃO A BAIXA ALTITUDE;OPERAÇÃO A BAIXA ALTITUDE;ITAMBÉ;PR;BRASIL;FINALIZADA
201903271253261;ACIDENTE;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR;CAMPINA VERDE;MG;BRASIL;ATIVA
201210274107288;ACIDENTE;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR;CAMPINA VERDE;MG;BRASIL;FINALIZADA
201709111707002;ACIDENTE;COM TREM DE POUSO;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;PETROLINA;PE;BRASIL;FINALIZADA
201406188039174;INCIDENTE;COM PARA-BRISAS / JANELA / PORTA;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;PETROLINA;PE;BRASIL;FINALIZADA
200904145487312;INCIDENTE;COM PARA-BRISAS / JANELA / PORTA;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;PETROLINA;PE;BRASIL;FINALIZADA
201102199902192;INCIDENTE;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR;PETROLINA;PE;BRASIL;FINALIZADA
201006132115167;INCIDENTE;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR;PETROLINA;PE;BRASIL;FINALIZADA
201701041513166;INCIDENTE;COM PARA-BRISAS / JANELA / PORTA;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;PETROLINA;PE;BRASIL;FINALIZADA
201112195792117;INCIDENTE;OUTROS;OUTROS;PETROLINA;PE;BRASIL;FINALIZADA
201504163487227;ACIDENTE;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR;CATANDUVA;SP;BRASIL;FINALIZADA
201210074703106;INCIDENTE GRAVE;COM TREM DE POUSO;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;CATANDUVA;SP;BRASIL;FINALIZADA
201804111948542;INCIDENTE;POUSO BRUSCO;CONTATO ANORMAL COM A PISTA;FORMOSA DO RIO PRETO;BA;BRASIL;FINALIZADA
201802281335062;ACIDENTE;PERDA DE CONTROLE NO SOLO;PERDA DE CONTROLE NO SOLO;FORMOSA DO RIO PRETO;BA;BRASIL;FINALIZADA
201507179112836;INCIDENTE;COLISÃO COM AVE;COLISÃO COM AVE;CAMPO BELO;MG;BRASIL;FINALIZADA
201201259217696;ACIDENTE;COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO;COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO;ITAPURANGA;GO;BRASIL;FINALIZADA
201402272422734;ACIDENTE;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR;URUÇUÍ;PI;BRASIL;FINALIZADA
201403149661925;ACIDENTE;PERDA DE CONTROLE EM VOO;PERDA DE CONTROLE EM VOO;URUÇUÍ;PI;BRASIL;FINALIZADA
201803141230297;ACIDENTE;OPERAÇÃO A BAIXA ALTITUDE;OPERAÇÃO A BAIXA ALTITUDE;URUÇUÍ;PI;BRASIL;FINALIZADA
200906082126108;INCIDENTE;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ;SÃO LUÍS;MA;BRASIL;FINALIZADA
201310307245536;INCIDENTE GRAVE;POUSO SEM TREM;CONTATO ANORMAL COM A PISTA;SÃO LUÍS;MA;BRASIL;FINALIZADA
201211222224443;INCIDENTE;ESTOURO DE PNEU;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;SÃO LUÍS;MA;BRASIL;FINALIZADA
201008245597917;ACIDENTE;COLISÃO COM AERONAVE NO SOLO;COLISÃO NO SOLO;SÃO LUÍS;MA;BRASIL;FINALIZADA
201407106749372;INCIDENTE;PERDA DE CONTROLE NO SOLO;PERDA DE CONTROLE NO SOLO;SÃO LUÍS;MA;BRASIL;FINALIZADA
201401097368149;INCIDENTE;OUTROS;OUTROS;SÃO LUÍS;MA;BRASIL;FINALIZADA
201410201886411;INCIDENTE;ESTOURO DE PNEU;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;SÃO LUÍS;MA;BRASIL;FINALIZADA
201002053765573;INCIDENTE;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ;SÃO LUÍS;MA;BRASIL;FINALIZADA
201007313239390;INCIDENTE;COLISÃO COM AVE;COLISÃO COM AVE;SÃO LUÍS;MA;BRASIL;FINALIZADA
201008013854307;INCIDENTE;COLISÃO COM AVE;COLISÃO COM AVE;SÃO LUÍS;MA;BRASIL;FINALIZADA
200902049378216;INCIDENTE GRAVE;COM TREM DE POUSO;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;SÃO LUÍS;MA;BRASIL;FINALIZADA
201808101222578;INCIDENTE;OUTROS;OUTROS;SÃO LUÍS;MA;BRASIL;FINALIZADA
201506091274267;INCIDENTE GRAVE;PERDA DE CONTROLE EM VOO;PERDA DE CONTROLE EM VOO;SÃO LUÍS;MA;BRASIL;FINALIZADA
201101147066049;INCIDENTE;COLISÃO COM AVE;COLISÃO COM AVE;SÃO LUÍS;MA;BRASIL;FINALIZADA
201501319500866;INCIDENTE;COLISÃO COM AVE;COLISÃO COM AVE;SÃO LUÍS;MA;BRASIL;FINALIZADA
201005261446538;INCIDENTE;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR;SÃO LUÍS;MA;BRASIL;FINALIZADA
201011232426365;INCIDENTE;COM PARA-BRISAS / JANELA / PORTA;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;SÃO LUÍS;MA;BRASIL;FINALIZADA
201101209419601;INCIDENTE;COLISÃO COM AVE;COLISÃO COM AVE;SÃO LUÍS;MA;BRASIL;FINALIZADA
201505206077799;INCIDENTE;OUTROS;OUTROS;SÃO LUÍS;MA;BRASIL;FINALIZADA
201511036484572;INCIDENTE;COLISÃO COM AVE;COLISÃO COM AVE;SÃO LUÍS;MA;BRASIL;FINALIZADA
201805041620542;INCIDENTE;TURBULÊNCIA;TURBULÊNCIA;SÃO LUÍS;MA;BRASIL;FINALIZADA
201005063075997;INCIDENTE;ESTOURO DE PNEU;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;SÃO LUÍS;MA;BRASIL;FINALIZADA
201302057122866;INCIDENTE GRAVE;PANE SECA;COMBUSTÍVEL;SÃO LUÍS;MA;BRASIL;ATIVA
201303168262891;INCIDENTE GRAVE;PERDA DE CONTROLE NO SOLO;PERDA DE CONTROLE NO SOLO;SÃO LUÍS;MA;BRASIL;FINALIZADA
201602171447484;ACIDENTE;INDETERMINADO;INDETERMINADO;SÃO LUÍS;MA;BRASIL;FINALIZADA
201009221203120;INCIDENTE GRAVE;POUSO SEM TREM;CONTATO ANORMAL COM A PISTA;SÃO LUÍS;MA;BRASIL;ATIVA
201712071325594;ACIDENTE;POUSO SEM TREM;CONTATO ANORMAL COM A PISTA;NAVEGANTES;SC;BRASIL;FINALIZADA
201903291611568;INCIDENTE;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR;NAVEGANTES;SC;BRASIL;FINALIZADA
201306068491057;INCIDENTE;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ;NAVEGANTES;SC;BRASIL;FINALIZADA
201004299326271;INCIDENTE;SUPERAQUECIMENTO;FALHA OU MAU FUNCIONAMENTO DO MOTOR;NAVEGANTES;SC;BRASIL;FINALIZADA
200906191791108;INCIDENTE;FALHA DO MOTOR NO SOLO;FALHA OU MAU FUNCIONAMENTO DO MOTOR;NAVEGANTES;SC;BRASIL;FINALIZADA
200901026851664;INCIDENTE;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ;NAVEGANTES;SC;BRASIL;FINALIZADA
201705291426149;INCIDENTE;ESTOURO DE PNEU;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;NAVEGANTES;SC;BRASIL;FINALIZADA
201607111318417;INCIDENTE;VAZAMENTO DE COMBUSTÍVEL;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;NAVEGANTES;SC;BRASIL;FINALIZADA
201508279678536;INCIDENTE;ESTOURO DE PNEU;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;NAVEGANTES;SC;BRASIL;FINALIZADA
